origin_tts2022,destination_tts2022,trip_count,distance_between_taz_km,vkt,distance_total,total_vkt_reduced,total_co2_reduced_daily_g,yearly_co2_reduced_g,yearly_co2_reduced_tonnes
6182,6256,34.0,4.355361816373734,148.08230175670695,148.08230175670695,29.61646035134139,6100.990832376327,1830297.249712898,1.830297249712898
6185,6201,34.0,3.403376743821335,115.71480928992538,115.71480928992538,23.142961857985078,4767.450142744926,1430235.0428234776,1.4302350428234776
6189,6182,34.0,6.515135077313036,221.51459262864321,221.51459262864321,44.30291852572864,9126.4012163001,2737920.36489003,2.73792036489003
6189,6214,34.0,4.241858783674945,144.22319864494813,144.22319864494813,28.844639728989627,5941.995784171863,1782598.735251559,1.7825987352515589
6190,6179,34.0,5.443059498570168,185.0640229513857,185.0640229513857,37.01280459027714,7624.637745597091,2287391.3236791273,2.2873913236791275
6193,6225,34.0,10.175954139145928,345.9824407309615,345.9824407309615,69.19648814619231,14254.476558115615,4276342.967434685,4.276342967434685
6197,6188,34.0,2.907619895262625,98.85907643892925,98.85907643892925,19.771815287785852,4072.9939492838857,1221898.1847851658,1.2218981847851658
6201,6185,34.0,3.404952213792038,115.76837526892929,115.76837526892929,23.15367505378586,4769.657061079887,1430897.1183239662,1.4308971183239663
6203,6245,34.0,15.647738987005727,532.0231255581947,532.0231255581947,106.40462511163895,21919.352772997623,6575805.831899287,6.575805831899287
6211,6182,34.0,4.537493625078854,154.27478325268103,154.27478325268103,30.85495665053621,6356.121070010459,1906836.3210031379,1.9068363210031378
6214,6207,34.0,3.274532348116175,111.33409983594996,111.33409983594996,22.266819967189992,4586.964913241139,1376089.4739723415,1.3760894739723415
6218,6237,34.0,2.152776336979463,73.19439545730174,73.19439545730174,14.638879091460348,3015.6090928408316,904682.7278522495,0.9046827278522496
6220,6241,34.0,5.783132795438879,196.6265150449219,196.6265150449219,39.32530300898438,8101.012419850782,2430303.7259552344,2.4303037259552345
6222,6241,34.0,4.387669875498344,149.1807757669437,149.1807757669437,29.83615515338874,6146.247961598081,1843874.3884794244,1.8438743884794244
6223,6228,34.0,8.158499982189316,277.3889993944367,277.3889993944367,55.477799878887346,11428.426775050793,3428528.032515238,3.428528032515238
6224,6216,34.0,6.252785562429312,212.5947091225966,212.5947091225966,42.518941824519324,8758.902015850981,2627670.6047552945,2.6276706047552945
6225,6193,34.0,9.713423454848213,330.25639746483927,330.25639746483927,66.05127949296785,13606.563575551378,4081969.0726654134,4.081969072665413
6226,6182,34.0,8.769774649651639,298.17233808815575,298.17233808815575,59.63446761763115,12284.700329232017,3685410.098769605,3.685410098769605
6233,6182,34.0,12.758140112019975,433.77676380867916,433.77676380867916,86.75535276173584,17871.60266891758,5361480.800675275,5.361480800675275
6234,6178,34.0,11.74126113711097,399.20287866177296,399.20287866177296,79.8405757323546,16447.158600865045,4934147.580259513,4.934147580259513
6234,6241,34.0,3.254819627731026,110.66386734285489,110.66386734285489,22.132773468570978,4559.3513345256215,1367805.4003576864,1.3678054003576865
6235,6225,34.0,8.559698713845263,291.0297562707389,291.0297562707389,58.205951254147784,11990.425958354444,3597127.7875063336,3.5971277875063334
6236,6189,34.0,5.535479558875682,188.2063050017732,188.2063050017732,37.64126100035464,7754.099766073055,2326229.929821917,2.326229929821917
6237,6233,34.0,2.385083305004453,81.0928323701514,81.0928323701514,16.21856647403028,3341.0246936502376,1002307.4080950713,1.0023074080950714
6240,6223,34.0,6.42260727737893,218.3686474308836,218.3686474308836,43.673729486176725,8996.788274152406,2699036.482245722,2.699036482245722
6247,6229,34.0,5.376576438623017,182.80359891318258,182.80359891318258,36.56071978263652,7531.508275223123,2259452.482566937,2.259452482566937
6256,6182,34.0,4.345870849576859,147.7596088856132,147.7596088856132,29.551921777122644,6087.695886087265,1826308.7658261794,1.8263087658261794
6168,6200,33.0,2.538606382474967,83.77401062167391,83.77401062167391,16.754802124334784,3451.4892376129656,1035446.7712838897,1.0354467712838897
6168,6203,33.0,5.298555858698661,174.8523433370558,174.8523433370558,34.97046866741116,7203.916545486699,2161174.9636460096,2.1611749636460096
6174,6209,33.0,6.27145762546259,206.95810164026548,206.95810164026548,41.3916203280531,8526.673787578939,2558002.1362736817,2.558002136273682
6184,6213,33.0,12.654781050644146,417.60777467125683,417.60777467125683,83.52155493425137,17205.44031645578,5161632.094936734,5.161632094936734
6185,6233,33.0,7.542666817758622,248.90800498603454,248.90800498603454,49.78160099720691,10255.009805424623,3076502.941627387,3.076502941627387
6200,6168,33.0,2.503747678861686,82.62367340243564,82.62367340243564,16.52473468048713,3404.0953441803485,1021228.6032541046,1.0212286032541047
6200,6171,33.0,4.411949584940391,145.59433630303292,145.59433630303292,29.118867260606585,5998.4866556849565,1799545.996705487,1.799545996705487
6200,6203,33.0,4.393655469834945,144.9906305045532,144.9906305045532,28.99812610091064,5973.613976787592,1792084.1930362775,1.7920841930362776
6202,6190,33.0,6.656704445700558,219.67124670811842,219.67124670811842,43.93424934162368,9050.455364374478,2715136.6093123434,2.7151366093123435
6203,6200,33.0,4.134705335598693,136.44527607475686,136.44527607475686,27.289055214951375,5621.545374279984,1686463.6122839951,1.686463612283995
6213,6184,33.0,12.379815551511683,408.53391319988555,408.53391319988555,81.70678263997712,16831.597223835288,5049479.167150586,5.049479167150586
6216,6208,33.0,5.567178792365569,183.7169001480638,183.7169001480638,36.74338002961276,7569.136286100228,2270740.8858300685,2.2707408858300684
6230,6265,33.0,2.122631206972766,70.04682983010129,70.04682983010129,14.009365966020258,2885.929389000173,865778.816700052,0.865778816700052
6232,6237,33.0,2.909814626684022,96.02388268057273,96.02388268057273,19.204776536114547,3956.1839664395966,1186855.189931879,1.186855189931879
6233,6185,33.0,6.128754233266768,202.24888969780335,202.24888969780335,40.449777939560676,8332.6542555495,2499796.27666485,2.49979627666485
6234,6247,33.0,3.274839985078279,108.0697195075832,108.0697195075832,21.61394390151664,4452.472443712428,1335741.7331137282,1.3357417331137282
6238,6256,33.0,10.24199893173158,337.98596474714213,337.98596474714213,67.59719294942843,13925.021747582257,4177506.524274677,4.177506524274677
6256,6238,33.0,10.280039092864392,339.24129006452495,339.24129006452495,67.84825801290499,13976.741150658429,4193022.3451975286,4.193022345197528
6168,6173,32.0,2.845210956358601,91.04675060347523,91.04675060347523,18.209350120695046,3751.1261248631795,1125337.837458954,1.125337837458954
6173,6193,32.0,4.518596857271243,144.59509943267977,144.59509943267977,28.919019886535956,5957.318096626407,1787195.4289879221,1.7871954289879222
6185,6261,32.0,4.337352440399114,138.79527809277164,138.79527809277164,27.759055618554328,5718.365457422192,1715509.6372266575,1.7155096372266574
6190,6212,32.0,6.356237013976919,203.39958444726142,203.39958444726142,40.67991688945229,8380.062879227171,2514018.8637681515,2.5140188637681513
6190,6251,32.0,8.290388982661245,265.29244744515984,265.29244744515984,53.05848948903197,10930.048834740586,3279014.650422176,3.2790146504221758
6196,6209,32.0,2.428071892207453,77.69830055063849,77.69830055063849,15.539660110127699,3201.169982686306,960350.9948058918,0.9603509948058918
6209,6250,32.0,3.095409607007317,99.05310742423414,99.05310742423414,19.81062148484683,4080.988025878447,1224296.407763534,1.224296407763534
6212,6190,32.0,6.128601315115103,196.11524208368328,196.11524208368328,39.22304841673666,8079.947973847752,2423984.3921543257,2.423984392154326
6212,6199,32.0,2.938198245002985,94.02234384009552,94.02234384009552,18.804468768019102,3873.720566211935,1162116.1698635805,1.1621161698635805
6214,6228,32.0,3.39518571464464,108.64594286862848,108.64594286862848,21.729188573725697,4476.212846187494,1342863.853856248,1.342863853856248
6216,6228,32.0,5.711451197881087,182.76643833219478,182.76643833219478,36.553287666438955,7529.977259286425,2258993.1777859274,2.2589931777859276
6218,6201,32.0,3.073822915722376,98.36233330311603,98.36233330311603,19.672466660623208,4052.528132088381,1215758.4396265142,1.2157584396265142
6220,6256,32.0,7.986814273414637,255.57805674926837,255.57805674926837,51.11561134985368,10529.815938069858,3158944.7814209573,3.1589447814209572
6222,6207,32.0,3.960365256491351,126.73168820772324,126.73168820772324,25.34633764154465,5221.345554158198,1566403.6662474594,1.5664036662474594
6222,6230,32.0,3.550940146360384,113.63008468353229,113.63008468353229,22.726016936706458,4681.55948896153,1404467.8466884592,1.4044678466884593
6228,6233,32.0,3.35334508977621,107.30704287283872,107.30704287283872,21.461408574567745,4421.050166360956,1326315.0499082867,1.3263150499082867
6230,6236,32.0,3.650007634778248,116.80024431290394,116.80024431290394,23.36004886258079,4812.170065691643,1443651.0197074928,1.4436510197074928
6241,6235,32.0,7.192905456149422,230.1729745967815,230.1729745967815,46.0345949193563,9483.126553387398,2844937.9660162195,2.8449379660162193
6123,6188,31.0,3.020302951999068,93.62939151197111,93.62939151197111,18.72587830239422,3857.5309302932096,1157259.2790879628,1.1572592790879628
6185,6234,31.0,8.507052454411191,263.71862608674695,263.71862608674695,52.74372521734939,10865.207394773975,3259562.2184321927,3.2595622184321926
6197,6177,31.0,5.07015341332705,157.17475581313855,157.17475581313855,31.434951162627712,6475.599939501309,1942679.9818503927,1.9426799818503926
6201,6246,31.0,4.762979700364999,147.65237071131497,147.65237071131497,29.530474142262996,6083.277673306177,1824983.3019918532,1.824983301991853
6215,6209,31.0,4.095869654407134,126.97195928662116,126.97195928662116,25.394391857324234,5231.2447226087925,1569373.4167826378,1.5693734167826379
6215,6231,31.0,4.33321934767199,134.32979977783168,134.32979977783168,26.86595995556634,5534.387750846666,1660316.3252539998,1.6603163252539999
6220,6173,31.0,6.806869308369411,211.01294855945173,211.01294855945173,42.20258971189035,8693.733480649411,2608120.044194823,2.6081200441948234
6222,6193,31.0,4.183672568267007,129.69384961627722,129.69384961627722,25.938769923255446,5343.386604190622,1603015.9812571867,1.6030159812571867
6225,6212,31.0,10.673650379059834,330.88316175085487,330.88316175085487,66.17663235017098,13632.38626413522,4089715.8792405664,4.089715879240567
6229,6240,31.0,2.773529175821258,85.979404450459,85.979404450459,17.1958808900918,3542.3514633589107,1062705.4390076732,1.0627054390076731
6231,6123,31.0,11.000368548690911,341.01142500941825,341.01142500941825,68.20228500188365,14049.670710388033,4214901.21311641,4.21490121311641
6231,6196,31.0,3.661272053420638,113.49943365603978,113.49943365603978,22.699886731207958,4676.1766666288395,1402852.9999886518,1.4028529999886519
6231,6215,31.0,3.669886146421943,113.76647053908023,113.76647053908023,22.753294107816046,4687.178586210105,1406153.5758630314,1.4061535758630315
6237,6168,31.0,9.009399514143572,279.29138493845073,279.29138493845073,55.85827698769015,11506.80505946417,3452041.517839251,3.452041517839251
6246,6201,31.0,4.74529476384156,147.10413767908835,147.10413767908835,29.420827535817672,6060.69047237844,1818207.141713532,1.818207141713532
6261,6200,31.0,4.355858276346642,135.0316065667459,135.0316065667459,27.00632131334918,5563.302190549931,1668990.6571649793,1.6689906571649793
6261,6222,31.0,11.557067661752571,358.2690975143297,358.2690975143297,71.65381950286594,14760.686817590384,4428206.045277115,4.428206045277115
6262,6173,31.0,3.396909399002243,105.30419136906954,105.30419136906954,21.06083827381391,4338.532684405665,1301559.8053216997,1.3015598053216997
6265,6182,31.0,10.30836963628617,319.55945872487126,319.55945872487126,63.911891744974255,13165.849699464696,3949754.909839409,3.949754909839409
6173,6118,30.0,2.569994424974034,77.09983274922102,77.09983274922102,15.419966549844204,3176.513109267906,952953.9327803719,0.9529539327803719
6174,6196,30.0,5.277300693769885,158.31902081309656,158.31902081309656,31.663804162619314,6522.743657499579,1956823.0972498737,1.9568230972498737
6178,6193,30.0,8.325887272421827,249.77661817265482,249.77661817265482,49.95532363453097,10290.79666871338,3087239.000614014,3.087239000614014
6185,6197,30.0,5.833090793964934,174.99272381894804,174.99272381894804,34.99854476378961,7209.7002213406595,2162910.066402198,2.1629100664021976
6189,6243,30.0,10.81799316934871,324.5397950804613,324.5397950804613,64.90795901609226,13371.039557315005,4011311.8671945017,4.011311867194502
6190,6224,30.0,4.474153659387144,134.22460978161433,134.22460978161433,26.844921956322867,5530.053923002511,1659016.1769007533,1.6590161769007532
6195,6222,30.0,3.18181999366661,95.4545998099983,95.4545998099983,19.09091996199966,3932.72951217193,1179818.853651579,1.179818853651579
6195,6235,30.0,5.552649712482467,166.57949137447403,166.57949137447403,33.315898274894806,6863.07504462833,2058922.513388499,2.0589225133884987
6196,6174,30.0,5.285677768965198,158.57033306895593,158.57033306895593,31.71406661379119,6533.097722440985,1959929.3167322956,1.9599293167322955
6197,6217,30.0,21.22628660816723,636.7885982450168,636.7885982450168,127.35771964900337,26235.690247694696,7870707.074308408,7.870707074308409
6203,6178,30.0,2.662945966681663,79.88837900044989,79.88837900044989,15.977675800089978,3291.4012148185357,987420.3644455607,0.9874203644455607
6203,6250,30.0,12.915965510686858,387.47896532060577,387.47896532060577,77.49579306412116,15964.133371208958,4789240.011362688,4.789240011362688
6209,6189,30.0,7.330148191094501,219.90444573283503,219.90444573283503,43.98088914656701,9060.063164192803,2718018.949257841,2.718018949257841
6213,6256,30.0,10.854270463658487,325.62811390975463,325.62811390975463,65.12562278195092,13415.87829308189,4024763.4879245674,4.0247634879245675
6214,6235,30.0,2.286101546768805,68.58304640306415,68.58304640306415,13.716609280612829,2825.621511806243,847686.4535418728,0.8476864535418728
6214,6237,30.0,3.408146945282459,102.24440835847376,102.24440835847376,20.448881671694753,4212.469624369119,1263740.8873107356,1.2637408873107356
6224,6190,30.0,4.624255836697066,138.727675100912,138.727675100912,27.745535020182402,5715.580214157575,1714674.0642472724,1.7146740642472724
6225,6233,30.0,6.202259076797517,186.06777230392552,186.06777230392552,37.213554460785105,7665.992218921731,2299797.6656765193,2.299797665676519
6230,6240,30.0,4.550225748307744,136.50677244923233,136.50677244923233,27.301354489846467,5624.079024908372,1687223.7074725116,1.6872237074725116
6235,6214,30.0,2.232000953625864,66.96002860877591,66.96002860877591,13.392005721755183,2758.7531786815675,827625.9536044702,0.8276259536044702
6238,6208,30.0,3.505340214100031,105.16020642300093,105.16020642300093,21.032041284600187,4332.600504627639,1299780.1513882915,1.2997801513882914
6240,6230,30.0,4.41412116456751,132.4236349370253,132.4236349370253,26.48472698740506,5455.853759405442,1636756.1278216327,1.6367561278216327
6241,6231,30.0,3.692068810727501,110.76206432182504,110.76206432182504,22.152412864365008,4563.397050059191,1369019.1150177573,1.3690191150177573
6243,6245,30.0,5.026749317694374,150.80247953083122,150.80247953083122,30.160495906166247,6213.062156670247,1863918.647001074,1.863918647001074
6244,6223,30.0,4.629967286266618,138.89901858799854,138.89901858799854,27.77980371759971,5722.63956582554,1716791.869747662,1.716791869747662
6250,6237,30.0,3.397620355319439,101.92861065958317,101.92861065958317,20.385722131916637,4199.458759174827,1259837.627752448,1.259837627752448
6256,6213,30.0,11.031892517966732,330.95677553900197,330.95677553900197,66.19135510780039,13635.419152206881,4090625.7456620643,4.090625745662065
6123,6245,29.0,17.12848893624156,496.7261791510052,496.7261791510052,99.34523583020105,20465.118581021416,6139535.574306425,6.139535574306425
6125,6211,29.0,5.811088238482574,168.52155891599463,168.52155891599463,33.704311783198925,6943.088227338979,2082926.4682016936,2.0829264682016935
6171,6227,29.0,11.601259654157245,336.4365299705601,336.4365299705601,67.28730599411203,13861.185034787079,4158355.5104361237,4.158355510436124
6173,6203,29.0,3.244124016109591,94.07959646717813,94.07959646717813,18.815919293435627,3876.079374447739,1162823.8123343217,1.1628238123343217
6173,6250,29.0,14.292377067310076,414.4789349519922,414.4789349519922,82.89578699039845,17076.53212002208,5122959.6360066235,5.122959636006623
6177,6190,29.0,6.193665278994741,179.6162930908475,179.6162930908475,35.923258618169505,7400.191275342918,2220057.382602875,2.2200573826028753
6190,6173,29.0,7.159135402227458,207.61492666459628,207.61492666459628,41.52298533291926,8553.734978581368,2566120.49357441,2.5661204935744104
6195,6244,29.0,4.932465032245624,143.0414859351231,143.0414859351231,28.60829718702462,5893.309220527071,1767992.7661581214,1.7679927661581214
6204,6230,29.0,2.643949262031904,76.6745285989252,76.6745285989252,15.334905719785041,3158.9905782757187,947697.1734827156,0.9476971734827156
6208,6265,29.0,6.349258147138528,184.1284862670173,184.1284862670173,36.82569725340346,7586.093634201113,2275828.090260334,2.275828090260334
6211,6125,29.0,5.789859448199371,167.90592399778174,167.90592399778174,33.58118479955635,6917.724068708608,2075317.2206125823,2.0753172206125825
6216,6224,29.0,6.706115086779548,194.4773375166069,194.4773375166069,38.895467503321385,8012.4663056842055,2403739.8917052615,2.4037398917052615
6227,6171,29.0,11.406958048932637,330.8017834190465,330.8017834190465,66.1603566838093,13629.033476864715,4088710.0430594147,4.0887100430594145
6245,6225,29.0,4.150781048548475,120.37265040790577,120.37265040790577,24.074530081581155,4959.353196805718,1487805.9590417154,1.4878059590417154
6250,6173,29.0,13.025096488696795,377.72779817220703,377.72779817220703,75.5455596344414,15562.385284694928,4668715.585408479,4.668715585408479
6262,6171,29.0,3.51269561349033,101.86817279121956,101.86817279121956,20.373634558243914,4196.968718998246,1259090.6156994738,1.2590906156994737
6125,6185,28.0,5.132423713165339,143.7078639686295,143.7078639686295,28.741572793725904,5920.7639955075365,1776229.198652261,1.776229198652261
6173,6202,28.0,3.335151435265569,93.38424018743594,93.38424018743594,18.676848037487186,3847.4306957223603,1154229.208716708,1.154229208716708
6179,6218,28.0,7.516432210578311,210.46010189619273,210.46010189619273,42.09202037923855,8670.95619812314,2601286.859436942,2.6012868594369416
6181,6195,28.0,2.616401078151754,73.25923018824912,73.25923018824912,14.651846037649825,3018.280283755864,905484.0851267591,0.9054840851267592
6185,6241,28.0,11.361378460316045,318.11859688884925,318.11859688884925,63.62371937776985,13106.48619182059,3931945.8575461768,3.931945857546177
6187,6232,28.0,7.842832637938406,219.59931386227535,219.59931386227535,43.919862772455076,9047.491731125745,2714247.5193377235,2.7142475193377233
6190,6222,28.0,3.982023905156005,111.49666934436814,111.49666934436814,22.29933386887363,4593.662776987968,1378098.8330963904,1.3780988330963904
6190,6235,28.0,5.878522721872251,164.59863621242303,164.59863621242303,32.919727242484605,6781.463811951829,2034439.1435855485,2.0344391435855487
6195,6234,28.0,4.104194319803069,114.91744095448593,114.91744095448593,22.983488190897187,4734.598567324821,1420379.5701974463,1.4203795701974462
6197,6189,28.0,7.529474605561873,210.82528895573245,210.82528895573245,42.165057791146495,8686.001904976178,2605800.571492853,2.605800571492853
6199,6220,28.0,5.450168585287875,152.60472038806049,152.60472038806049,30.5209440776121,6287.314479988093,1886194.343996428,1.886194343996428
6203,6256,28.0,4.347074363011852,121.71808216433185,121.71808216433185,24.34361643286637,5014.784985170472,1504435.4955511417,1.5044354955511416
6213,6195,28.0,2.756049336986478,77.16938143562137,77.16938143562137,15.433876287124276,3179.378515147601,953813.5545442803,0.9538135545442803
6213,6245,28.0,2.589951097785486,72.5186307379936,72.5186307379936,14.503726147598721,2987.7675864053367,896330.275921601,0.896330275921601
6214,6196,28.0,3.191935873343331,89.37420445361326,89.37420445361326,17.874840890722652,3682.2172234888662,1104665.1670466599,1.1046651670466598
6223,6181,28.0,6.297249843133973,176.32299560775124,176.32299560775124,35.26459912155025,7264.507419039351,2179352.2257118053,2.1793522257118054
6223,6222,28.0,5.393845509660085,151.02767427048238,151.02767427048238,30.205534854096477,6222.340179943874,1866702.0539831624,1.8667020539831625
6224,6250,28.0,3.947741078341172,110.53675019355282,110.53675019355282,22.107350038710564,4554.114107974377,1366234.232392313,1.366234232392313
6225,6238,28.0,5.351915960911618,149.8536469055253,149.8536469055253,29.97072938110506,6173.970252507642,1852191.0757522925,1.8521910757522926
6228,6229,28.0,4.100592100631062,114.81657881766975,114.81657881766975,22.963315763533952,4730.443047287994,1419132.9141863983,1.4191329141863982
6231,6220,28.0,2.730338581879348,76.44948029262174,76.44948029262174,15.289896058524349,3149.718588056016,944915.5764168048,0.9449155764168048
6232,6187,28.0,7.945962978514578,222.48696339840816,222.48696339840816,44.49739267968164,9166.462892014417,2749938.867604325,2.749938867604325
6234,6230,28.0,4.57717040396416,128.16077131099647,128.16077131099647,25.632154262199293,5280.2237780130545,1584067.1334039164,1.5840671334039165
6238,6225,28.0,5.782826775904789,161.9191497253341,161.9191497253341,32.38382994506682,6671.068968683765,2001320.6906051296,2.0013206906051297
6241,6185,28.0,10.063775477711177,281.78571337591296,281.78571337591296,56.357142675182594,11609.571391087615,3482871.4173262846,3.4828714173262845
6245,6213,28.0,2.527102265863263,70.75886344417137,70.75886344417137,14.151772688834274,2915.2651738998607,874579.5521699582,0.8745795521699582
6246,6195,28.0,5.670316074897923,158.76885009714184,158.76885009714184,31.75377001942837,6541.276624002244,1962382.9872006732,1.9623829872006733
6250,6190,28.0,6.886982628353318,192.83551359389293,192.83551359389293,38.567102718778585,7944.8231600683885,2383446.9480205164,2.3834469480205165
6123,6200,27.0,5.655823265750468,152.70722817526263,152.70722817526263,30.541445635052526,6291.53780082082,1887461.340246246,1.887461340246246
6173,6233,27.0,9.916513799855409,267.74587259609604,267.74587259609604,53.54917451921921,11031.129950959157,3309338.9852877473,3.3093389852877473
6174,6177,27.0,5.106402732209355,137.87287376965259,137.87287376965259,27.57457475393052,5680.362399309687,1704108.7197929062,1.7041087197929061
6174,6231,27.0,7.489482062379789,202.2160156842543,202.2160156842543,40.44320313685086,8331.299846191278,2499389.953857383,2.499389953857383
6181,6226,27.0,7.13260296846808,192.58028014863817,192.58028014863817,38.516056029727636,7934.307542123893,2380292.2626371677,2.380292262637168
6185,6229,27.0,5.22109538769512,140.96957546776824,140.96957546776824,28.19391509355365,5807.946509272052,1742383.9527816155,1.7423839527816156
6187,6256,27.0,8.08827809768069,218.3835086373786,218.3835086373786,43.676701727475724,8997.400555859998,2699220.1667579995,2.6992201667579994
6190,6236,27.0,4.331820419433959,116.9591513247169,116.9591513247169,23.39183026494338,4818.717034578336,1445615.1103735007,1.4456151103735007
6190,6241,27.0,7.583377862685598,204.75120229251115,204.75120229251115,40.950240458502236,8435.749534451461,2530724.8603354385,2.5307248603354386
6195,6239,27.0,4.594869543648728,124.06147767851566,124.06147767851566,24.812295535703132,5111.332880354846,1533399.8641064537,1.5333998641064537
6195,6241,27.0,6.783173951196204,183.1456966822975,183.1456966822975,36.6291393364595,7545.6027033106575,2263680.8109931974,2.2636808109931974
6199,6212,27.0,3.167445981071233,85.52104148892329,85.52104148892329,17.10420829778466,3523.4669093436396,1057040.072803092,1.057040072803092
6200,6123,27.0,5.611321007449686,151.50566720114153,151.50566720114153,30.30113344022831,6242.033488687031,1872610.0466061095,1.8726100466061095
6202,6238,27.0,6.791645099217548,183.37441767887378,183.37441767887378,36.67488353577476,7555.026008369601,2266507.8025108804,2.2665078025108802
6202,6251,27.0,4.128195187595454,111.46127006507724,111.46127006507724,22.29225401301545,4592.204326681183,1377661.298004355,1.377661298004355
6208,6235,27.0,6.094517602479958,164.55197526695886,164.55197526695886,32.910395053391774,6779.541380998706,2033862.4142996117,2.0338624142996116
6225,6252,27.0,5.829707048931548,157.40209032115177,157.40209032115177,31.480418064230356,6484.966121231453,1945489.836369436,1.945489836369436
6229,6189,27.0,4.204038633312942,113.50904309944944,113.50904309944944,22.70180861988989,4676.572575697317,1402971.772709195,1.402971772709195
6231,6174,27.0,6.933193081100447,187.19621318971207,187.19621318971207,37.439242637942414,7712.483983416138,2313745.1950248415,2.3137451950248415
6233,6212,27.0,4.61121140113927,124.5027078307603,124.5027078307603,24.90054156615206,5129.511562627325,1538853.4687881973,1.5388534687881972
6235,6208,27.0,8.590176476991676,231.93476487877524,231.93476487877524,46.38695297575505,9555.71231300554,2866713.6939016622,2.866713693901662
6238,6202,27.0,6.743034411961689,182.0619291229656,182.0619291229656,36.41238582459312,7500.951479866183,2250285.443959855,2.250285443959855
6239,6171,27.0,12.6331688169593,341.0955580579011,341.0955580579011,68.21911161158022,14053.136991985524,4215941.097595657,4.215941097595657
6239,6190,27.0,5.549000304503358,149.82300822159067,149.82300822159067,29.964601644318137,6172.707938729536,1851812.3816188609,1.851812381618861
6251,6202,27.0,4.007589718845454,108.20492240882724,108.20492240882724,21.64098448176545,4458.042803243683,1337412.8409731048,1.3374128409731048
6256,6245,27.0,24.013101855498313,648.3537500984545,648.3537500984545,129.6707500196909,26712.174504056326,8013652.351216897,8.013652351216898
6261,6215,27.0,6.833671735084075,184.50913684727004,184.50913684727004,36.90182736945401,7601.776438107527,2280532.931432258,2.280532931432258
6125,6198,26.0,17.47749725157259,454.41492854088733,454.41492854088733,90.88298570817747,18721.89505588456,5616568.516765368,5.616568516765368
6168,6123,26.0,5.842847220288011,151.91402772748827,151.91402772748827,30.382805545497657,6258.857942372518,1877657.3827117553,1.8776573827117553
6168,6187,26.0,4.765175246345222,123.89455640497576,123.89455640497576,24.778911280995153,5104.455723885001,1531336.7171655004,1.5313367171655003
6173,6223,26.0,5.427164157852304,141.1062681041599,141.1062681041599,28.221253620831984,5813.578245891389,1744073.4737674168,1.7440734737674168
6174,6193,26.0,4.865862920944171,126.51243594454843,126.51243594454843,25.302487188909687,5212.312360915395,1563693.7082746187,1.5636937082746187
6177,6197,26.0,4.484456239254785,116.5958622206244,116.5958622206244,23.31917244412488,4803.749523489725,1441124.8570469175,1.4411248570469175
6179,6222,26.0,7.652960223559933,198.97696581255826,198.97696581255826,39.79539316251166,8197.850991477402,2459355.297443221,2.4593552974432207
6179,6226,26.0,4.082663161532641,106.14924219984866,106.14924219984866,21.229848439969732,4373.348778633765,1312004.6335901294,1.3120046335901294
6181,6222,26.0,5.109351595500006,132.84314148300015,132.84314148300015,26.568628296600032,5473.137429099606,1641941.2287298818,1.6419412287298818
6184,6125,26.0,2.258160988472866,58.71218570029451,58.71218570029451,11.742437140058904,2418.9420508521343,725682.6152556404,0.7256826152556404
6185,6244,26.0,6.363804321211769,165.458912351506,165.458912351506,33.091782470301204,6816.907188882048,2045072.1566646143,2.0450721566646144
6187,6209,26.0,3.814616424361427,99.1800270333971,99.1800270333971,19.83600540667942,4086.2171137759606,1225865.1341327883,1.2258651341327882
6189,6197,26.0,7.44647823715367,193.60843416599542,193.60843416599542,38.72168683319909,7976.667487639012,2393000.2462917035,2.3930002462917037
6189,6248,26.0,7.103001870502385,184.678048633062,184.678048633062,36.9356097266124,7608.735603682154,2282620.681104646,2.282620681104646
6193,6174,26.0,4.938952520553546,128.41276553439218,128.41276553439218,25.682553106878437,5290.605940016958,1587181.7820050875,1.5871817820050875
6202,6189,26.0,2.853846148299119,74.1999998557771,74.1999998557771,14.83999997115542,3057.0399940580164,917111.9982174049,0.917111998217405
6203,6125,26.0,2.855435590705101,74.24132535833262,74.24132535833262,14.848265071666525,3058.742604763304,917622.7814289911,0.9176227814289911
6203,6238,26.0,9.703616032112352,252.29401683492117,252.29401683492117,50.458803366984235,10394.513493598752,3118354.0480796257,3.1183540480796257
6204,6197,26.0,8.320472711414451,216.33229049677573,216.33229049677573,43.26645809935515,8912.89036846716,2673867.1105401483,2.673867110540148
6205,6233,26.0,2.612102732004852,67.91467103212615,67.91467103212615,13.58293420642523,2798.0844465235973,839425.3339570792,0.8394253339570792
6208,6198,26.0,3.096193431736074,80.50102922513793,80.50102922513793,16.100205845027585,3316.6424040756824,994992.7212227047,0.9949927212227048
6208,6238,26.0,2.990223227769904,77.7458039220175,77.7458039220175,15.549160784403501,3203.127121587121,960938.1364761363,0.9609381364761362
6209,6187,26.0,4.288147089667699,111.49182433136019,111.49182433136019,22.29836486627204,4593.46316245204,1378038.948735612,1.378038948735612
6209,6244,26.0,2.10106906692027,54.62779573992702,54.62779573992702,10.925559147985405,2250.6651844849935,675199.555345498,0.675199555345498
6214,6225,26.0,6.987277434410442,181.6692132946715,181.6692132946715,36.3338426589343,7484.771587740466,2245431.47632214,2.24543147632214
6214,6232,26.0,5.478012187135575,142.42831686552495,142.42831686552495,28.48566337310499,5868.046654859628,1760413.9964578883,1.7604139964578882
